Well,Mean,StDev,0;4,1;4,2;4,3;4,4;4,4;3,3;3,2;3,1;3,0;3,0;2,1;2,2;2,3;2,4;2,4;1,3;1,2;1,1;1,0;1,0;0,1;0,2;0,3;0,4;0
H6,1.674200058,0.0888999999,1.6031999588,1.5831999779,1.6938999891,1.7072000504,1.7178000212,1.6934000254,1.6395000219,1.7292000055,1.6547000408,1.5343999863,1.5257999897,1.7649999857,1.6934000254,1.6877000332,1.7086000443,1.7806999683,1.7115000486,1.6796000004,1.6722999811,1.5022000074,1.5081000328,1.6863000393,1.7395000458,1.8353999853,1.8020000458
A7,0.809400022,0.2226999998,1.2698999643,1.0110000372,0.7829999924,0.961499989,1.3411999941,0.8260999918,0.6661999822,0.8792999983,0.9470000267,1.0178999901,0.7031000257,0.6182000041,0.5332000256,0.7019000053,0.618900001,0.742200017,0.6284999847,0.6725000143,0.4907999933,0.7480999827,0.5917999744,0.6158000231,0.8252999783,0.8885999918,1.1528999805
B7,0.646600008,0.5,1.6150000095,1.4186999798,0.7450000048,0.7483000159,1.817800045,0.6938999891,0.1332000047,0.8748999834,0.9531000257,1.1857000589,0.6999999881,0.1261000037,0.1647000015,0.123999998,0.1307000071,0.5852000117,0.1259000003,0.1656000018,0.1557999998,1.0491000414,0.6776000261,0.1377000064,0.8729000092,0.3231000006,0.641200006
C7,1.3157000542,0.1137999967,1.4628000259,1.2812999487,1.3661999702,1.4335999489,1.4457000494,1.5520999432,1.4078999758,1.3198000193,1.0987999439,1.2489999533,1.3624999523,1.3315000534,1.4211000204,1.1828000546,1.2711999416,1.1193000078,1.2687000036,1.3054000139,1.095600009,1.3643000126,1.3781000376,1.2613999844,1.2755000591,1.2673000097,1.3700000048
D7,0.9057999849,0.180399999,0.9136999846,0.8033000231,0.9585999846,1.3781000376,0.8763999939,0.9258999825,1.1360000372,0.8313999772,0.6941999793,0.6676999927,0.7286000252,0.841899991,0.8374000192,0.6970000267,0.9480999708,1.1511000395,0.7628999949,0.7973999977,0.9125000238,0.9480999708,1.233199954,0.8102999926,0.7012000084,0.988499999,1.1019999981
E7,1.4234999418,0.1617999971,1.4011000395,1.027099967,1.2892999649,1.2213000059,1.5173000097,1.6211999655,1.5256999731,1.4869999886,1.2250000238,1.0102000237,1.3145999908,1.4687000513,1.6240999699,1.5748000145,1.5600999594,1.5253000259,1.4049999714,1.4735000134,1.530099988,1.4839999676,1.537700057,1.4551000595,1.4433000088,1.4122999907,1.4531999826
F7,1.1638000011,0.1644999981,1.3128000498,1.233199954,1.1878000498,1.356400013,1.5829999447,1.3404999971,1.138800025,1.034700036,1.0750999451,1.1546000242,1.0274000168,0.9822999835,0.9790999889,1.0075000525,1.3640999794,1.285400033,1.0424000025,1.0233999491,0.9937999845,0.9796000123,1.168900013,1.0720000267,1.1447999477,1.1570999622,1.4498000145
G7,0.4469000101,0.3154000044,0.9570999742,0.3826999962,0.3930999935,0.6133000255,1.5056999922,0.6744999886,0.2924000025,0.2953999937,0.3368999958,0.2779000103,0.2412,0.3046000004,0.2885999978,0.2800000012,0.3542000055,0.5856999755,0.2675999999,0.2585999966,0.3079000115,0.2754000127,0.3118000031,0.2861000001,0.274300009,0.2748000026,1.1319999695
H7,1.0751999617,0.1502999961,1.1865999699,1.0069999695,0.9847000241,1.0328999758,1.4531999826,1.130499959,0.9635000229,1.0140000582,1.1303999424,0.9488000274,0.9897999763,1.2095999718,1.1345000267,0.924399972,1.0341999531,1.1089999676,0.9667999744,1.0683000088,1.1684999466,0.9301000237,0.9201999903,1.0102000237,0.9423000216,1.1096999645,1.5118000507
A8,0.7827000022,0.2973999977,1.34010005,1.152799964,1.0449999571,1.0598000288,1.470600009,1.0154999495,0.7048000097,0.7357000113,0.9124000072,0.9337999821,0.7347999811,0.7246999741,0.5379999876,0.5442000031,0.7257000208,0.6578000188,0.5278000236,0.3698999882,0.4792999923,0.516900003,0.480399996,0.3716000021,0.715200007,0.6600000262,1.1497000456
B8,1.6147999763,0.1447000057,1.6622999907,1.6302000284,1.6765999794,1.7118999958,1.8028999567,1.6416000128,1.5657999516,1.5338000059,1.5710999966,1.5815000534,1.5616999865,1.4571000338,1.4196000099,1.7108000517,1.7433999777,1.7508000135,1.9127999544,1.5310000181,1.4076999426,1.5464999676,1.6093000174,1.298699975,1.5068000555,1.6513999701,1.8842999935
C8,1.72239995,0.1074000001,1.8312000036,1.953099966,1.8465000391,1.7964999676,1.7460999489,1.8528000116,1.5831999779,1.6561000347,1.7224999666,1.7360999584,1.6993000507,1.6749000549,1.6116000414,1.4409999847,1.7627999783,1.736899972,1.6176999807,1.8219000101,1.7312999964,1.7503000498,1.7216999531,1.6937999725,1.5552999973,1.7699999809,1.7474000454
D8,1.4515999556,0.0966000035,1.4950000048,1.4990999699,1.4672000408,1.4370000362,1.5226999521,1.3964999914,1.3795000315,1.386500001,1.4747999907,1.6073999405,1.662899971,1.4477000237,1.3159999847,1.2920999527,1.3579000235,1.3777999878,1.3102999926,1.3521000147,1.4903000593,1.6075999737,1.5532000065,1.5189000368,1.492200017,1.4129999876,1.431499958
E8,1.4552999735,0.1187999994,1.7178000212,1.4889999628,1.3039000034,1.3838000298,1.5789999962,1.4562000036,1.310199976,1.2617000341,1.3859000206,1.4273999929,1.5576000214,1.462100029,1.4588999748,1.2546000481,1.3928999901,1.4817999601,1.4293999672,1.4938999414,1.3932000399,1.4112000465,1.3356000185,1.6042000055,1.5778000355,1.6137000322,1.6004999876
F8,1.5872000456,0.1356000006,1.679700017,1.6519999504,1.5683000088,1.4768999815,1.7486000061,1.3927999735,1.4149999619,1.4930000305,1.5196000338,1.7106000185,1.6377999783,1.5518000126,1.5414999723,1.4498000145,1.3625999689,1.4596999884,1.5851000547,1.7258000374,1.7488000393,1.5735000372,1.801699996,1.8329999447,1.7358000278,1.59739995,1.4200999737
G8,1.4450999498,0.1551000029,1.6071000099,1.4213000536,1.4042999744,1.5033999681,1.7269999981,1.6873999834,1.4363000393,1.2982000113,1.3890000582,1.3921999931,1.442800045,1.2189999819,1.2080999613,1.2762000561,1.7048000097,1.5728000402,1.2552000284,1.2749999762,1.3270000219,1.4299999475,1.4938999414,1.4185999632,1.4198000431,1.5015000105,1.7170000076
H8,0.7594000101,0.2204000056,0.9438999891,0.7896000147,0.730700016,0.9229999781,1.4616999626,0.9574999809,0.5184999704,0.5695000291,0.6377999783,0.752399981,0.6036999822,0.6761999726,0.6133000255,0.5164999962,1.0096000433,0.9815000296,0.5874000192,0.654399991,0.5884000063,0.6215999722,0.681400001,0.6154999733,0.6326000094,0.844900012,1.0741000175
A9,0.8019000292,0.2278999984,1.2196999788,0.9811000228,0.9254999757,1.022300005,1.2497999668,0.9409000278,0.706700027,0.8309000134,0.752300024,1.0805000067,0.5281999707,0.5927000046,0.4458000064,0.6240000129,0.6999999881,0.9348999858,0.6987000108,0.4264999926,0.7028999925,0.6402999759,0.6414999962,0.5526999831,0.841899991,0.9674000144,1.0411000252
B9,1.3629000187,0.1360999942,1.6354999542,1.4386999607,1.4155999422,1.4587999582,1.6974999905,1.4450999498,1.3244999647,1.3516000509,1.2403999567,1.2559000254,1.1893999577,1.4246000051,1.3106000423,1.4514000416,1.3345999718,1.274600029,1.4018000364,1.5631999969,1.331099987,1.2565000057,1.2240999937,1.2999999523,1.2731000185,1.1036000252,1.369699955
C9,0.8560000062,0.1904000044,1.1826000214,0.8475999832,0.7572000027,1.0590000153,1.4486000538,0.9629999995,0.7472000122,0.709800005,1.070299983,0.8173999786,0.7710999846,0.9136000276,0.7972000241,0.6317999959,0.7127000093,0.8675000072,0.5816000104,0.8465999961,0.7779999971,0.8199999928,0.8169999719,0.7896999717,0.7332999706,0.668299973,1.0693000555
D9,1.1832000017,0.2736999989,0.9955000281,0.9316999912,1.4529999495,1.5089999437,1.5690000057,1.5743999481,1.3693000078,0.9064000249,0.738499999,1.054700017,1.0421999693,0.6782000065,0.9476000071,1.4778000116,1.3561999798,1.293200016,1.2805999517,1.2676999569,0.8837000132,1.306499958,1.3643000126,0.9090999961,0.9165999889,1.2080999613,1.5477000475
E9,1.1449999809,0.3328999877,1.4654999971,1.3447999954,0.7272999883,1.2842999697,1.7346999645,1.3610999584,1.0288000107,1.6428999901,0.8539999723,0.8743000031,0.7950999737,0.6638000011,1.5664000511,1.6727000475,0.9542999864,0.7912999988,1.4494999647,1.3126000166,0.8180999756,0.8237000108,0.7997000217,1.0046000481,1.2345999479,1.0501999855,1.3708000183
F9,1.644299984,0.2069000006,1.6912000179,1.5900000334,1.6008000374,1.5659999847,1.6744999886,1.4929000139,1.3061000109,1.8458000422,1.668200016,1.1783000231,1.429700017,1.9096000195,2.1303999424,1.744699955,1.4644999504,1.6603000164,1.7295999527,1.9854999781,1.6862000227,1.5555000305,1.7189999819,1.6856000423,1.5254000425,1.4502999783,1.8183000088
G9,1.0654000044,0.1413999945,1.2546000481,1.0822000504,1.0398999453,1.1318000555,1.5120999813,1.1663999557,0.8859999776,0.9096000195,1.0157999992,0.9735000134,0.9919999838,1.0134999752,1.0006999969,0.9222999811,1.0240000486,1.1384999752,1.013100028,0.9987999797,0.9495000243,0.9818999767,1.0645999908,1.0207999945,1.0549000502,1.1239000559,1.3636000156
H9,0.9937999845,0.1527999938,1.1512999535,0.9291999936,0.9526000023,1.1188000441,1.4909000397,1.0669000149,0.9283000231,0.9071999788,0.981400013,0.9682000279,0.9582999945,1.1720000505,0.9201999903,0.8335000277,1.046900034,0.9934999943,0.7865999937,0.8937000036,0.8640000224,0.981400013,1.0403000116,0.7757999897,0.9107000232,0.9484000206,1.2244999409
A10,0.7591000199,0.3097000122,1.0312999487,0.5620999932,0.8932999969,1.2136000395,1.4895999432,0.9300000072,0.5281000137,0.5083000064,0.5623000264,0.7505000234,0.7515000105,0.5789999962,0.4334000051,0.4419000149,0.7856000066,1.1919000149,0.5139999986,0.4305000007,0.5982000232,0.7555000186,0.7103999853,0.46450001,0.5254999995,0.8851000071,1.4415999651
B10,1.5262000561,0.1445000023,1.5585000515,1.5755000114,1.5544999838,1.7613999844,1.6272000074,1.4754999876,1.4873000383,1.6295000315,1.549200058,1.5412000418,1.3141000271,1.3630000353,1.4965000153,1.6469000578,1.5295000076,1.6337000132,1.6829999685,1.5075000525,1.4096000195,1.3442000151,1.1272000074,1.3831000328,1.5442999601,1.7254999876,1.6864000559
C10,0.9271000028,0.170599997,1.0498000383,0.9258000255,1.024799943,0.94599998,1.4544999599,1.2697000504,1.0487999916,0.7588000298,1.0528000593,0.9674999714,0.7235999703,0.8073999882,0.7466999888,0.9229000211,0.7705000043,0.8727999926,0.8112000227,0.7843999863,0.7967000008,0.9325000048,0.9508000016,0.8981000185,0.828700006,0.7756999731,1.0579999685
D10,0.8154000044,0.3027000129,0.8144999743,0.6284999847,0.6098999977,1.152799964,1.5752999783,0.8790000081,0.5016999841,0.5013999939,0.4535000026,0.5012999773,0.529399991,0.6377000213,0.8809999824,0.5267999768,0.8490999937,1.0485999584,0.5221999884,1.0958000422,0.9434999824,0.6622999907,0.8080000281,0.9129999876,1.1283999681,0.7519999743,1.4688999653
E10,1.6211999655,0.0691,1.6244000196,1.5831999779,1.4373999834,1.5908999443,1.685199976,1.5837999582,1.5921000242,1.5356999636,1.7252999544,1.5970000029,1.6857000589,1.6605000496,1.5808999538,1.7074999809,1.704300046,1.6080000401,1.6153000593,1.7654000521,1.5908000469,1.5688999891,1.5559999943,1.6599999666,1.6477999687,1.5994000435,1.6248999834
F10,0.6571999788,0.2176000029,0.8903999925,0.5914000273,0.5821999907,0.8159000278,1.380300045,0.8820999861,0.5443000197,0.5058000088,0.4859000146,0.5217000246,0.5135999918,0.5800999999,0.5080000162,0.5224000216,0.6399000287,0.6856999993,0.5274000168,0.5643000007,0.8328999877,0.5248000026,0.6086000204,0.5152000189,0.5271999836,0.5737000108,1.1067999601
G10,1.4801000357,0.1256999969,1.6107000113,1.5568000078,1.540899992,1.6728999615,1.8350000381,1.5772000551,1.5052000284,1.3808000088,1.3806999922,1.5255999565,1.4112000465,1.3128000498,1.2591999769,1.3833999634,1.5656000376,1.5029000044,1.344900012,1.3588000536,1.369699955,1.4829000235,1.5404000282,1.4782999754,1.4493000507,1.4103000164,1.5464999676
H10,1.1599999666,0.1186999977,1.2551000118,1.0944000483,1.1227999926,1.2051999569,1.5197999477,1.2632000446,1.1553000212,1.1698000431,1.1648000479,1.1274000406,1.0591000319,1.2582000494,1.1340999603,1.1164000034,1.1478999853,1.0665999651,1.1145999432,1.0290999413,1.3384000063,1.2101000547,1.1039999723,1.1430000067,0.8866000175,1.0649000406,1.2503000498
A11,0.679099977,0.2493000031,1.1636999846,0.8026000261,0.6725999713,0.7218999863,1.2798999548,0.9623000026,0.5877000093,0.5579000115,0.5440000296,0.7109000087,0.6579999924,0.4323999882,0.4065000117,0.5667999983,0.7903000116,0.8779000044,0.5105000138,0.3481000066,0.431400001,0.587100029,0.6441000104,0.6194999814,0.4237000048,0.5013999939,1.1762000322
B11,1.4954999685,0.1137000024,1.7348999977,1.7481000423,1.5436999798,1.511500001,1.6247999668,1.5070999861,1.4233000278,1.5319000483,1.5279999971,1.4362000227,1.3682999611,1.4641000032,1.4733999968,1.4673999548,1.4933999777,1.5020999908,1.3861999512,1.3543000221,1.3568999767,1.4156999588,1.5801999569,1.475900054,1.3652000427,1.3854999542,1.7099000216
C11,1.9091000557,0.1138999984,2.109400034,1.9172999859,1.9125000238,1.9009000063,2.0186998844,2.0178999901,1.8531999588,1.8921999931,1.8811999559,2.0348000526,2.048899889,1.8049000502,1.8430999517,1.9191000462,2.0420000553,2.064800024,1.8732999563,1.7245999575,1.7042000294,1.8032000065,1.9018000364,1.7884999514,1.7882000208,1.8181999922,2.0652000904
D11,1.1825000048,0.1615999937,1.3703000546,1.1931999922,1.1218999624,1.1776000261,1.4957000017,1.2266999483,1.1220999956,0.8772000074,1.0088000298,1.0247000456,1.144299984,1.0674999952,1.0003000498,1.2070000172,1.0290000439,1.2028000355,1.1470999718,0.9685999751,1.1981999874,1.3252999783,1.2580000162,1.2588000298,1.2107000351,1.3483999968,1.5770000219
E11,1.3932000399,0.1055999994,1.5343999863,1.3839000463,1.3775999546,1.4529000521,1.5835000277,1.4565000534,1.2757999897,1.2984999418,1.3396999836,1.4048000574,1.4234000444,1.5737999678,1.4157999754,1.2117999792,1.3846999407,1.4550000429,1.2289999723,1.3159999847,1.4594000578,1.3554999828,1.3322999477,1.3098000288,1.2786999941,1.3741999865,1.6036000252
F11,1.1211999655,0.3637000024,1.4316999912,1.2034000158,1.334100008,1.6286000013,1.8398000002,1.7108000517,1.2862999439,0.6740999818,0.6650000215,1.0706000328,0.600300014,0.888899982,0.5217999816,1.0329999924,1.5541000366,1.4630000591,1.0920000076,0.7397000194,0.905099988,0.7839999795,0.9120000005,1.0304000378,1.0471999645,1.1734000444,1.4417999983
G11,1.671399951,0.132100001,1.7544000149,1.7609000206,1.7668999434,1.8466999531,1.8315000534,1.909700036,1.7039999962,1.5303000212,1.5063999891,1.6217999458,1.5240000486,1.6434999704,1.4941999912,1.6317000389,1.8861000538,1.7922999859,1.6348999739,1.4688999653,1.5500999689,1.5159000158,1.7069000006,1.5923999548,1.6054999828,1.6893999577,1.8164999485
H11,0.8470000029,0.1712000072,0.9562000036,0.8378000259,0.8338000178,0.9415000081,1.4250999689,1.0643999577,0.8766999841,0.8493999839,0.7261999846,0.7670999765,0.6058999896,0.7781999707,0.7529000044,0.8496999741,0.9394999743,0.9132000208,0.7742999792,0.7387999892,0.7139999866,0.7572000027,0.8694999814,0.6843000054,0.6385999918,0.7612000108,1.1183999777
A12,1.1625000238,0.1464000046,1.3246999979,1.1553000212,1.1739000082,1.2023999691,1.4809999466,1.46510005,1.0552999973,1.1409000158,1.057199955,1.1699999571,1.0040999651,1.0576000214,1.0511000156,1.0855000019,1.3862999678,1.2783000469,1.1174000502,0.9172000289,0.9574000239,1.0844000578,1.2369999886,1.0377999544,1.1146999598,1.2228000164,1.285599947
B12,0.962199986,0.1851000041,1.141299963,0.8482000232,0.9986000061,0.885800004,1.3954999447,0.8970999718,0.7990000248,0.8216000199,0.8758000135,0.9714000225,0.8532000184,1.0830999613,1.1524000168,1.2779999971,1.0140999556,0.915899992,1.1088000536,0.662899971,0.665199995,0.942900002,0.8126999736,0.9036999941,1.0893000364,1.2092000246,0.7293000221
C12,0.8945000172,0.1661999971,1.1805000305,1.037899971,0.75,0.8669999838,1.3293999434,1.0309000015,1.0182000399,0.7785000205,0.6718000174,0.9018999934,0.8248000145,0.9448999763,0.8639000058,0.8192999959,0.8877000213,0.7926999927,0.8130999804,0.836499989,1.1238000393,0.913500011,0.9197000265,0.7717000246,0.6146000028,0.6564000249,1.0151000023
D12,1.8437999487,0.0957000032,1.8375999928,1.8227000237,1.7178000212,1.7820999622,1.8114999533,1.9551999569,1.8087999821,1.6833000183,1.8131999969,1.757799983,1.730700016,1.6868000031,1.7434999943,1.8228000402,1.9472999573,1.9601000547,1.8919999599,1.8330999613,1.8327000141,1.8301000595,1.9936000109,1.9450999498,1.9371999502,1.9817999601,1.9689999819
E12,1.0048999786,0.1658000052,1.038599968,1.0220999718,1.2511999607,1.0937000513,1.0512000322,1.2444000244,0.7100999951,1.067999959,1.1448999643,0.9269999862,0.7785999775,1.0091999769,0.951300025,1.0295000076,1.1380000114,1.1148999929,0.7570000291,0.752300024,0.9325000048,0.8307999969,0.9690999985,1.0167000294,0.9018999934,0.9883999825,1.4004000425
F12,0.8461999893,0.2840999961,1.4378000498,1.1444000006,0.8109999895,1.0582000017,1.516100049,1.2328000069,0.6980999708,0.5752999783,0.7459999919,1.165899992,0.7513999939,0.5465999842,0.5982000232,0.6625999808,0.8723999858,0.8061000109,0.5866000056,0.6032999754,0.6416000128,0.6223999858,1.0310000181,0.6093999743,0.6223999858,0.7027000189,1.1131999493
G12,0.9157999754,0.144600004,1.0641000271,0.8982999921,0.8748999834,1.0678999424,1.3272999525,1.1182999611,0.8018000126,0.831099987,0.7926999927,0.7972999811,0.7767999768,0.9488000274,1.1318000555,0.8097000122,0.9333000183,0.8870999813,0.7843000293,0.9510999918,0.8852999806,0.7904999852,0.8809000254,0.8228999972,0.7717999816,0.826300025,1.1208000183
H12,0.7544999719,0.1691000015,1.0288000107,0.9487000108,0.7641999722,0.8934000134,1.2934000492,0.8446000218,0.7138000131,0.6902999878,0.8119000196,0.657400012,0.5773000121,0.5910999775,0.5782999992,0.7245000005,0.7950000167,0.8083999753,0.6585000157,0.7085999846,0.5924999714,0.5929999948,0.7752000093,0.6769999862,0.5909000039,0.6241000295,0.9222000241
